"","loan_status","loan_amnt","int_rate","grade","emp_length","home_ownership","annual_inc","age"
"17754",0,3000,NA,"C",6,"RENT",50000,23
"17755",0,7200,11.86,"B",1,"MORTGAGE",45000,23
"17756",0,10000,16.45,"E",19,"RENT",70000,24
"17757",0,9500,10.38,"B",5,"MORTGAGE",45600,22
"17758",0,4000,11.86,"B",7,"MORTGAGE",70000,29
"17759",0,16000,NA,"A",27,"RENT",58000,25
"17760",0,10000,7.51,"A",0,"RENT",54996,23
"17761",0,12000,10.75,"B",17,"RENT",130000,35
"17762",0,2500,7.88,"A",0,"RENT",68000,39
"17763",0,6000,14.72,"C",3,"RENT",46000,25
"17764",0,11000,11.49,"B",6,"MORTGAGE",65000,24
"17765",0,1500,NA,"C",0,"MORTGAGE",14400,21
"17766",1,10800,11.12,"B",2,"RENT",39996,26
"17767",0,3600,6.39,"A",3,"RENT",31200,28
"17768",0,16000,7.88,"A",8,"RENT",65000,22
"17769",0,10000,7.51,"A",16,"MORTGAGE",51600,46
"17770",0,8000,11.12,"B",8,"RENT",71000,30
"17771",0,7750,14.35,"C",1,"RENT",24000,26
"17772",0,5400,7.14,"A",0,"RENT",29120,30
"17773",0,4500,6.76,"A",0,"RENT",43500,25
"17774",0,7000,13.98,"C",1,"RENT",32400,24
"17775",1,25000,19.04,"F",4,"MORTGAGE",61365,23
"17776",0,18500,13.61,"C",2,"RENT",55784,25
"17777",0,14400,NA,"C",11,"MORTGAGE",102000,25
"17778",0,8000,15.58,"D",5,"MORTGAGE",45000,29
"17779",0,4050,7.88,"A",0,"RENT",50500,26
"17780",0,10000,15.95,"D",0,"MORTGAGE",74400,22
"17781",0,10000,11.49,"B",2,"RENT",33200,26
"17782",1,4000,NA,"D",4,"RENT",38400,22
"17783",0,12000,17.93,"E",0,"RENT",129000,32
"17784",0,5000,11.86,"B",3,"RENT",57312,29
"17785",0,12000,NA,"C",5,"RENT",65000,22
"17786",0,7000,NA,"B",3,"RENT",32400,39
"17787",0,7500,14.84,"D",6,"RENT",36750,22
"17788",0,7200,NA,"C",13,"OWN",75000,26
"17789",0,4400,6.76,"A",13,"MORTGAGE",70000,23
"17790",0,15000,14.35,"C",5,"RENT",82000,33
"17791",0,8000,14.84,"D",0,"MORTGAGE",70000,26
"17792",0,3200,7.14,"A",NA,"OWN",34188,23
"17793",0,9250,11.12,"B",11,"MORTGAGE",86000,26
"17794",0,1300,6.39,"A",10,"MORTGAGE",81600,22
"17795",1,10000,7.14,"A",0,"MORTGAGE",135000,28
"17796",0,13750,13.98,"C",2,"MORTGAGE",46996,37
"17797",0,15000,7.88,"A",16,"MORTGAGE",65004,23
"17798",0,3000,17.56,"E",12,"RENT",38400,24
"17799",0,15000,10.75,"B",2,"RENT",48000,23
"17800",0,7000,7.14,"A",19,"MORTGAGE",99996,32
"17801",0,4000,NA,"C",0,"RENT",63500,23
"17802",0,2000,14.72,"C",4,"RENT",10800,31
"17803",0,4000,7.51,"A",0,"RENT",54996,26
"17804",0,6000,7.51,"A",2,"RENT",39996,23
"17805",0,3500,10.75,"B",5,"RENT",81000,23
"17806",0,8000,7.88,"A",4,"MORTGAGE",60000,27
"17807",0,18000,15.95,"D",7,"RENT",72000,34
"17808",0,8000,11.12,"B",11,"MORTGAGE",151000,21
"17809",0,2000,NA,"A",7,"MORTGAGE",85000,25
"17810",0,6500,15.95,"D",2,"RENT",41325,22
"17811",1,2500,7.88,"A",2,"MORTGAGE",33996,21
"17812",0,6600,7.14,"A",14,"MORTGAGE",48000,31
"17813",0,7500,NA,"C",6,"RENT",51000,22
"17814",0,5675,13.23,"C",0,"RENT",99000,31
"17815",0,15000,7.51,"A",6,"RENT",48000,22
"17816",0,1000,13.23,"C",20,"OWN",52000,29
"17817",0,25000,11.49,"B",8,"MORTGAGE",51000,29
"17818",1,5000,13.23,"C",4,"RENT",150000,24
"17819",0,4000,14.35,"C",3,"RENT",19000,21
"17820",0,20000,11.49,"B",8,"MORTGAGE",81000,24
"17821",0,6500,14.72,"C",3,"RENT",23000,30
"17822",0,12250,14.84,"D",3,"RENT",51600,25
"17823",0,10000,7.88,"A",3,"MORTGAGE",62000,33
"17824",0,2400,NA,"A",0,"RENT",95000,26
"17825",0,17500,15.95,"D",1,"RENT",32400,25
"17826",0,9800,7.88,"A",21,"MORTGAGE",55000,26
"17827",0,14400,7.51,"A",14,"MORTGAGE",65000,23
"17828",0,12000,10.38,"B",4,"RENT",30412.8,34
"17829",0,4000,15.21,"D",2,"MORTGAGE",65000,30
"17830",0,15000,16.45,"E",0,"RENT",65000,25
"17831",0,12000,NA,"A",5,"MORTGAGE",28800,49
"17832",1,5000,10.38,"B",3,"RENT",52000,43
"17833",0,4000,7.14,"A",8,"MORTGAGE",120000,26
"17834",0,12000,13.23,"C",5,"RENT",45600,25
"17835",0,2000,6.39,"A",NA,"OWN",16000,23
"17836",0,7000,14.72,"C",3,"OWN",66996,22
"17837",0,1200,11.49,"B",11,"MORTGAGE",75000,24
"17838",0,15000,15.95,"D",2,"RENT",77000,32
"17839",0,15000,11.86,"B",2,"MORTGAGE",60000,27
"17840",0,11500,7.88,"A",7,"OWN",25000,26
"17841",1,12000,7.14,"A",8,"MORTGAGE",30000,33
"17842",0,20000,14.84,"D",3,"MORTGAGE",120000,69
"17843",0,6500,13.98,"C",26,"RENT",55404,21
"17844",0,14500,NA,"B",1,"RENT",30000,30
"17845",0,5000,10.75,"B",2,"RENT",36000,30
"17846",0,5000,14.84,"D",0,"RENT",65000,37
"17847",0,4500,7.14,"A",3,"MORTGAGE",45000,21
"17848",0,4200,13.23,"C",7,"MORTGAGE",42000,24
"17849",0,20000,NA,"B",0,"MORTGAGE",120000,28
"17850",0,5000,11.86,"B",2,"RENT",67596,23
"17851",0,15000,10.75,"B",4,"RENT",59200,27
"17852",0,6500,7.51,"A",26,"MORTGAGE",38500,21
"17853",0,7500,11.12,"B",1,"OWN",22300,23
"17854",0,8500,7.88,"A",NA,"RENT",40500,26
"17855",0,6000,6.76,"A",2,"MORTGAGE",140000,33
"17856",1,1050,7.51,"A",2,"MORTGAGE",31200,22
"17857",0,2275,11.86,"B",8,"MORTGAGE",52000,36
"17858",0,3500,11.49,"B",14,"RENT",94000,23
"17859",0,2400,16.82,"E",0,"RENT",13000,23
"17860",0,12000,10.38,"B",9,"MORTGAGE",38400,25
"17861",0,7800,14.35,"C",0,"RENT",30100,28
"17862",0,16000,7.88,"A",6,"MORTGAGE",75000,39
"17863",0,9600,7.51,"A",5,"MORTGAGE",48000,22
"17864",0,5000,14.84,"D",0,"RENT",44500,24
"17865",0,10000,7.51,"A",5,"RENT",97850,24
"17866",0,2700,14.72,"C",NA,"MORTGAGE",53876.64,21
"17867",0,6250,15.95,"D",8,"MORTGAGE",40999.92,29
"17868",0,25000,15.21,"D",18,"RENT",66996,26
"17869",0,3500,11.86,"B",NA,"RENT",24000,32
"17870",1,6000,7.88,"A",3,"MORTGAGE",66000,23
"17871",0,6500,10.38,"B",2,"RENT",26400,29
"17872",0,12000,14.72,"C",3,"MORTGAGE",45000,39
"17873",1,13200,18.67,"F",1,"MORTGAGE",125000,28
"17874",0,12000,7.51,"A",7,"OWN",60000,28
"17875",0,4800,13.23,"C",2,"RENT",54000,30
"17876",0,18000,7.88,"A",4,"RENT",72000,24
"17877",0,2000,10.38,"B",2,"RENT",30000,25
"17878",0,6000,13.61,"C",0,"RENT",36500,35
"17879",0,8000,NA,"C",0,"RENT",38500,34
"17880",0,9600,6.76,"A",5,"MORTGAGE",50000,32
"17881",0,25000,16.45,"E",1,"MORTGAGE",170004,37
"17882",1,1000,14.72,"C",6,"MORTGAGE",74000,32
"17883",0,6400,13.61,"C",2,"RENT",37000,34
"17884",0,10000,11.49,"B",2,"RENT",120000,36
"17885",0,15000,7.88,"A",9,"RENT",42500,29
"17886",0,6625,10.38,"B",4,"RENT",51000,31
"17887",0,2800,7.14,"A",4,"MORTGAGE",87895,33
"17888",0,12000,15.58,"D",3,"OWN",78000,27
"17889",0,15000,14.35,"C",5,"MORTGAGE",87000,23
"17890",0,7000,13.98,"C",13,"MORTGAGE",51888,33
"17891",0,14000,7.51,"A",2,"RENT",42996,24
"17892",0,12000,NA,"B",16,"RENT",90000,22
"17893",0,5000,7.51,"A",7,"MORTGAGE",96000,23
"17894",0,20000,14.35,"C",2,"RENT",91229,25
"17895",0,7000,6.76,"A",15,"RENT",14500,30
"17896",0,4800,7.88,"A",4,"RENT",115000,22
"17897",1,2000,11.49,"B",8,"OWN",55308,42
"17898",0,12000,7.51,"A",10,"MORTGAGE",95000,22
"17899",0,4000,11.86,"B",1,"RENT",27600,36
"17900",0,10000,7.88,"A",5,"RENT",64800,25
"17901",0,11200,7.88,"A",4,"MORTGAGE",65000,34
"17902",0,5500,7.88,"A",9,"MORTGAGE",65000,23
"17903",0,13600,7.88,"A",24,"MORTGAGE",68000,31
"17904",0,10000,17.19,"E",3,"RENT",36000,27
"17905",0,3000,7.88,"A",6,"MORTGAGE",185000,24
"17906",0,18000,13.98,"C",16,"RENT",81000,23
"17907",1,7750,15.21,"D",4,"MORTGAGE",40000,22
"17908",0,20000,7.88,"A",2,"MORTGAGE",125000,33
"17909",0,4000,13.98,"C",0,"RENT",60000,35
"17910",0,3125,7.14,"A",1,"RENT",32000,35
"17911",1,4000,11.12,"B",17,"RENT",69000,22
"17912",0,12000,7.51,"A",3,"MORTGAGE",124000,34
"17913",0,2500,NA,"C",4,"RENT",37225,26
"17914",0,5000,7.51,"A",NA,"MORTGAGE",46800,21
"17915",0,10000,13.61,"C",4,"RENT",38004,28
"17916",0,2500,16.82,"E",2,"MORTGAGE",20004,23
"17917",0,4500,6.76,"A",3,"RENT",52800,23
"17918",0,8000,7.51,"A",0,"RENT",26400,32
"17919",0,13500,13.23,"C",3,"MORTGAGE",63000,28
"17920",0,21000,10.75,"B",44,"RENT",84000,24
"17921",1,3500,15.58,"D",2,"MORTGAGE",24000,25
"17922",0,14400,NA,"D",0,"RENT",60000,22
"17923",0,8000,7.14,"A",4,"MORTGAGE",60000,22
"17924",0,10000,14.72,"C",6,"OWN",38400,22
"17925",0,4000,11.12,"B",NA,"RENT",18000,28
"17926",0,9000,7.14,"A",5,"RENT",33000,25
"17927",1,6000,7.51,"A",29,"RENT",93000,26
"17928",0,1000,7.51,"A",14,"MORTGAGE",84000,36
"17929",0,13000,13.61,"C",18,"MORTGAGE",130000,24
"17930",0,3600,11.86,"B",3,"OWN",39000,25
"17931",0,25000,11.86,"B",16,"MORTGAGE",224000,42
"17932",0,14000,7.51,"A",14,"MORTGAGE",116000,28
"17933",1,2500,14.84,"D",6,"RENT",22708,27
"17934",1,3000,7.88,"A",0,"RENT",28800,27
"17935",1,7000,16.82,"E",0,"RENT",77520,52
"17936",0,15000,11.86,"B",11,"MORTGAGE",60000,32
"17937",0,5000,NA,"A",7,"MORTGAGE",73200,25
"17938",0,14000,7.88,"A",5,"RENT",110004,24
"17939",0,14000,17.19,"E",1,"MORTGAGE",96500,24
"17940",0,5000,7.88,"A",4,"MORTGAGE",45000,25
"17941",0,4800,10.38,"B",4,"RENT",22884,28
"17942",0,4000,6.76,"A",1,"OWN",63600,22
"17943",0,16000,NA,"B",44,"RENT",60000,37
"17944",0,2000,7.14,"A",NA,"MORTGAGE",54000,27
"17945",0,4000,6.39,"A",7,"MORTGAGE",68004,24
"17946",0,3500,11.86,"B",1,"RENT",30000,29
"17947",0,14500,NA,"C",0,"RENT",45600,24
"17948",0,15000,13.61,"C",4,"MORTGAGE",75000,22
"17949",0,18000,10.75,"B",6,"MORTGAGE",74000,28
"17950",0,12000,13.61,"C",15,"MORTGAGE",110000,30
"17951",0,6000,7.88,"A",7,"MORTGAGE",68000,24
"17952",0,10000,15.95,"D",4,"RENT",60000,27
"17953",0,6000,7.14,"A",0,"RENT",25800,24
"17954",0,4000,13.98,"C",4,"OWN",15000,23
"17955",0,5850,11.12,"B",1,"RENT",46000,34
"17956",0,4000,6.39,"A",15,"OWN",60000,25
"17957",0,3050,7.88,"A",13,"MORTGAGE",30000,46
"17958",0,17600,13.23,"C",13,"RENT",205000,28
"17959",0,7750,15.58,"D",NA,"MORTGAGE",24000,44
"17960",1,5000,7.88,"A",17,"MORTGAGE",50000,30
"17961",0,5000,7.51,"A",4,"MORTGAGE",50000,22
"17962",0,3900,14.35,"C",7,"MORTGAGE",67320,22
"17963",0,12800,10.75,"B",5,"RENT",85000,32
"17964",0,4800,7.51,"A",24,"MORTGAGE",110000,28
"17965",0,25000,10.75,"B",5,"RENT",85000,31
"17966",0,17000,13.61,"C",0,"MORTGAGE",100000,26
"17967",0,21000,11.49,"B",4,"MORTGAGE",100800,24
"17968",0,3000,10.75,"B",12,"MORTGAGE",28692,21
"17969",0,5000,13.23,"C",3,"RENT",32004,24
"17970",0,7200,13.98,"C",6,"RENT",50000,36
"17971",0,7000,16.82,"E",5,"RENT",65000,27
"17972",0,6500,13.98,"C",9,"MORTGAGE",58000,27
"17973",0,15250,11.86,"B",7,"MORTGAGE",52000,40
"17974",1,25000,13.61,"C",9,"RENT",54000,29
"17975",0,4200,NA,"B",7,"RENT",26400,31
"17976",0,2500,14.72,"C",1,"RENT",46500,26
"17977",1,6000,7.14,"A",33,"MORTGAGE",42000,24
"17978",0,7500,11.86,"B",0,"RENT",39996,22
"17979",0,25000,15.58,"D",7,"RENT",140004,33
"17980",0,15000,14.35,"C",2,"RENT",75000,27
"17981",0,4400,6.76,"A",NA,"MORTGAGE",23000,25
"17982",0,3500,6.76,"A",16,"MORTGAGE",108000,29
"17983",0,4000,11.12,"B",NA,"RENT",15708,22
"17984",0,4000,13.61,"C",0,"RENT",35600,31
"17985",1,3400,NA,"B",17,"MORTGAGE",76145,25
"17986",0,6000,NA,"B",12,"RENT",48996,22
"17987",0,8500,7.14,"A",29,"MORTGAGE",38400,22
"17988",0,10000,7.88,"A",3,"RENT",95000,37
"17989",0,8000,7.51,"A",8,"RENT",105000,24
"17990",0,10000,13.23,"C",5,"RENT",54000,41
"17991",1,7000,13.98,"C",NA,"RENT",42000,26
"17992",0,3500,6.39,"A",15,"MORTGAGE",54252,22
"17993",1,10000,13.23,"C",2,"RENT",38400,21
"17994",0,4800,6.76,"A",6,"RENT",125000,24
"17995",0,16000,10.75,"B",7,"MORTGAGE",117400,38
"17996",0,20000,13.61,"C",2,"RENT",48000,36
"17997",1,8400,NA,"D",8,"MORTGAGE",56000,27
"17998",0,8000,7.88,"A",5,"MORTGAGE",66500,30
"17999",0,4500,7.51,"A",3,"RENT",15600,25
"18000",0,2000,7.88,"A",0,"MORTGAGE",18000,27
"18001",0,25000,15.95,"D",1,"RENT",77000,22
"18002",0,5000,15.58,"D",NA,"MORTGAGE",86760,38
"18003",0,25000,11.49,"B",14,"MORTGAGE",63000,25
"18004",0,20000,13.98,"C",3,"RENT",80000,22
"18005",0,12000,7.88,"A",7,"MORTGAGE",51480,24
"18006",0,4000,10.75,"B",1,"MORTGAGE",55800,25
"18007",0,8000,15.21,"D",26,"MORTGAGE",86004,24
"18008",0,5000,NA,"B",2,"MORTGAGE",48000,25
"18009",0,12000,13.23,"C",2,"RENT",38000,24
"18010",0,3000,7.51,"A",NA,"MORTGAGE",66000,22
"18011",0,24000,10.75,"B",15,"MORTGAGE",87950,28
"18012",0,2400,13.98,"C",4,"OWN",24000,34
"18013",0,12000,14.84,"D",5,"MORTGAGE",72000,22
"18014",0,16000,16.32,"D",8,"MORTGAGE",70000,22
"18015",0,6000,10.75,"B",0,"MORTGAGE",69996,27
"18016",0,14400,7.51,"A",3,"RENT",51000,23
"18017",0,2800,17.56,"E",3,"RENT",46080,31
"18018",0,6000,10.75,"B",3,"RENT",30000,39
"18019",0,6250,NA,"B",2,"OWN",20004,38
"18020",1,15000,15.58,"D",17,"MORTGAGE",54996,21
"18021",0,5000,10.75,"B",2,"MORTGAGE",90000,22
"18022",0,2600,11.49,"B",2,"MORTGAGE",60000,24
"18023",0,25000,15.58,"D",8,"RENT",100000,22
"18024",0,3000,14.84,"D",13,"RENT",62500,23
"18025",1,6000,13.23,"C",0,"MORTGAGE",50000,27
"18026",0,2700,11.86,"B",16,"MORTGAGE",138000,23
"18027",0,8000,7.51,"A",NA,"OWN",30996,24
"18028",0,20000,7.88,"A",15,"MORTGAGE",300000,26
"18029",0,4000,14.72,"C",5,"OWN",24000,36
"18030",0,6000,NA,"B",12,"MORTGAGE",98700,30
"18031",0,12000,NA,"C",6,"RENT",53000,29
"18032",0,2500,6.76,"A",11,"MORTGAGE",45000,30
"18033",0,6000,10.38,"B",0,"RENT",90000,30
"18034",0,8000,13.23,"C",3,"MORTGAGE",73000,24
"18035",0,15250,14.35,"C",13,"MORTGAGE",204000,26
"18036",1,15000,13.98,"C",6,"MORTGAGE",228000,26
"18037",0,12000,7.88,"A",9,"RENT",140000,28
"18038",0,10200,NA,"A",3,"MORTGAGE",115200,32
"18039",0,8000,NA,"B",3,"RENT",33600,37
"18040",0,16800,14.35,"C",5,"MORTGAGE",138000,32
"18041",0,20000,11.49,"B",1,"MORTGAGE",124596,35
"18042",0,2325,6.39,"A",NA,"OWN",11340,28
"18043",1,8000,15.58,"D",3,"RENT",48000,23
"18044",0,3500,15.21,"D",4,"RENT",48000,28
"18045",0,9000,7.14,"A",10,"OWN",51000,24
"18046",0,25000,11.49,"B",7,"MORTGAGE",300000,37
"18047",1,3500,14.72,"C",2,"RENT",24000,28
"18048",0,5000,NA,"B",10,"MORTGAGE",69996,37
"18049",0,6000,14.84,"D",7,"OWN",60000,30
"18050",0,8000,13.61,"C",8,"MORTGAGE",58000,23
"18051",0,2000,11.49,"B",9,"RENT",30000,26
"18052",0,8400,11.12,"B",4,"RENT",48000,26
"18053",0,1600,NA,"C",2,"RENT",23000,24
"18054",1,9600,13.98,"C",7,"MORTGAGE",90000,36
"18055",0,6400,7.88,"A",8,"MORTGAGE",52000,31
"18056",0,16000,13.98,"C",5,"RENT",55000,28
"18057",0,2400,11.86,"B",4,"MORTGAGE",78000,25
"18058",0,5000,11.12,"B",1,"MORTGAGE",70000,23
"18059",1,7750,14.84,"D",15,"MORTGAGE",65619,27
"18060",1,5000,11.12,"B",8,"RENT",29865,22
"18061",0,7500,11.12,"B",5,"MORTGAGE",47000,41
"18062",0,5000,14.35,"C",5,"RENT",32004,25
"18063",0,7200,14.35,"C",5,"RENT",98500,27
"18064",0,6000,7.88,"A",2,"MORTGAGE",113217.4,24
"18065",0,20000,NA,"C",11,"MORTGAGE",201996,31
"18066",0,10000,7.88,"A",3,"MORTGAGE",66384,26
"18067",0,20000,7.88,"A",6,"OWN",85000,27
"18068",0,12000,14.72,"C",2,"RENT",136000,26
"18069",0,8000,10.38,"B",4,"RENT",45000,25
"18070",0,2000,14.35,"C",0,"RENT",24000,23
"18071",0,14500,7.88,"A",5,"RENT",31000,34
"18072",0,9000,7.51,"A",2,"RENT",20000,21
"18073",0,17000,11.12,"B",7,"MORTGAGE",75000,23
"18074",0,4000,NA,"A",2,"RENT",47004,22
"18075",0,15000,15.58,"D",5,"RENT",61200,31
"18076",0,3000,10.38,"B",1,"MORTGAGE",59450,33
"18077",0,8700,7.51,"A",3,"MORTGAGE",35808,23
"18078",0,16000,13.61,"C",8,"MORTGAGE",75000,22
"18079",0,7500,6.76,"A",4,"RENT",27600,21
"18080",0,14400,14.35,"C",2,"MORTGAGE",110000,22
"18081",1,4200,14.72,"C",3,"RENT",28800,40
"18082",0,3000,11.12,"B",4,"RENT",33189,26
"18083",1,8400,13.98,"C",3,"RENT",32000,30
"18084",0,25000,NA,"B",1,"MORTGAGE",70000,26
"18085",0,24000,11.12,"B",4,"MORTGAGE",80000,27
"18086",0,6000,7.14,"A",25,"OWN",72000,25
"18087",0,20400,10.75,"B",0,"MORTGAGE",121000,24
"18088",0,20000,10.75,"B",12,"RENT",68000,26
"18089",0,7000,13.98,"C",11,"MORTGAGE",100000,25
"18090",0,5000,11.12,"B",7,"RENT",48000,22
"18091",0,6400,7.88,"A",3,"MORTGAGE",55000,29
"18092",0,6000,10.75,"B",6,"RENT",26000,27
"18093",0,8700,15.58,"D",2,"RENT",32004,30
"18094",0,7600,7.51,"A",2,"MORTGAGE",84000,31
"18095",0,6300,11.49,"B",11,"MORTGAGE",63000,24
"18096",0,9600,NA,"A",4,"RENT",80000,26
"18097",0,16000,16.45,"E",2,"RENT",65000,24
"18098",0,10000,7.88,"A",6,"RENT",50000,22
"18099",0,4200,7.51,"A",0,"RENT",28800,28
"18100",0,4800,13.61,"C",0,"OWN",19764,24
"18101",0,3500,13.23,"C",4,"RENT",40000,23
"18102",0,6000,10.75,"B",8,"RENT",36000,22
"18103",0,10000,NA,"C",3,"RENT",75000,37
"18104",1,4000,NA,"B",0,"RENT",12000,28
"18105",0,4275,11.86,"B",0,"RENT",30000,23
"18106",0,10000,11.49,"B",0,"MORTGAGE",54000,23
"18107",0,15000,11.12,"B",18,"RENT",65000,23
"18108",0,6500,16.45,"E",13,"OWN",60000,28
"18109",0,1500,13.98,"C",1,"RENT",54000,26
"18110",0,11000,NA,"B",7,"MORTGAGE",51500,26
"18111",0,6300,7.88,"A",5,"RENT",84000,25
"18112",0,5000,15.21,"D",4,"RENT",71280,23
"18113",0,10000,10.75,"B",4,"MORTGAGE",42000,28
"18114",0,7000,7.14,"A",14,"OWN",90000,22
"18115",0,6300,16.45,"E",1,"RENT",32200,27
"18116",0,2500,14.72,"C",6,"MORTGAGE",60000,34
"18117",0,8000,11.49,"B",7,"OWN",70000,28
"18118",0,20000,11.86,"B",3,"RENT",45000,30
"18119",0,9600,14.72,"C",0,"RENT",40000,22
"18120",1,3600,13.98,"C",6,"MORTGAGE",98000,33
"18121",0,25000,16.82,"E",2,"RENT",170000,40
"18122",0,15000,14.84,"D",4,"MORTGAGE",76872,49
"18123",0,6250,14.84,"D",2,"RENT",28500,22
"18124",0,4900,NA,"C",5,"MORTGAGE",127000,26
"18125",0,10950,7.88,"A",11,"MORTGAGE",65000,26
"18126",0,8000,13.23,"C",2,"MORTGAGE",180000,27
"18127",0,3200,14.35,"C",2,"RENT",58000,24
"18128",0,14400,7.14,"A",15,"MORTGAGE",114000,26
"18129",0,10000,10.38,"B",5,"RENT",32000,42
"18130",0,3500,7.88,"A",3,"MORTGAGE",48000,37
"18131",0,4000,7.14,"A",1,"MORTGAGE",40000,23
"18132",0,8000,7.51,"A",2,"RENT",77000,24
"18133",0,4000,11.86,"B",4,"MORTGAGE",48000,22
"18134",0,6000,NA,"B",2,"MORTGAGE",103000,22
"18135",0,11350,7.88,"A",6,"RENT",43200,33
"18136",1,12800,15.21,"D",28,"RENT",48200,22
"18137",0,5000,7.51,"A",2,"MORTGAGE",95000,32
"18138",0,10000,7.51,"A",51,"RENT",48000,29
"18139",0,8000,11.12,"B",0,"MORTGAGE",70000,25
"18140",0,8000,NA,"A",2,"RENT",54500,23
"18141",0,8900,NA,"C",5,"MORTGAGE",85200,29
"18142",0,5000,7.88,"A",11,"MORTGAGE",62000,43
"18143",0,13000,7.88,"A",4,"MORTGAGE",57000,33
"18144",0,3200,6.76,"A",0,"RENT",53500,34
"18145",0,10000,10.75,"B",2,"MORTGAGE",39996,30
"18146",0,8000,6.76,"A",11,"MORTGAGE",110000,24
"18147",0,17000,14.72,"C",3,"RENT",45300,28
"18148",1,13000,14.35,"C",19,"RENT",36288,29
"18149",0,4000,6.39,"A",6,"RENT",28000,25
"18150",0,5000,NA,"D",8,"RENT",116000,24
"18151",0,22000,17.19,"E",7,"RENT",62000,26
"18152",0,10000,11.86,"B",3,"MORTGAGE",40272,26
"18153",0,12000,16.45,"E",24,"RENT",32800,29
"18154",0,4000,7.88,"A",5,"RENT",50004,24
"18155",0,12000,7.88,"A",2,"RENT",53000,40
"18156",0,25000,10.75,"B",14,"MORTGAGE",170000,25
"18157",0,4500,7.14,"A",3,"RENT",32640,28
"18158",0,6000,14.84,"D",2,"RENT",16800,24
"18159",1,10000,11.86,"B",4,"RENT",51000,26
"18160",0,7000,7.51,"A",4,"MORTGAGE",49000,28
"18161",0,4000,10.75,"B",0,"MORTGAGE",65000,37
"18162",0,23000,11.49,"B",1,"MORTGAGE",120000,29
"18163",0,3200,11.49,"B",8,"MORTGAGE",61500,24
"18164",0,2000,14.35,"C",4,"OWN",40000,24
"18165",0,4000,6.76,"A",9,"MORTGAGE",38000,22
"18166",1,5000,7.14,"A",19,"MORTGAGE",59000,28
"18167",1,5000,NA,"A",1,"RENT",40000,45
"18168",0,8000,NA,"D",10,"MORTGAGE",54000,37
"18169",0,8400,7.51,"A",3,"RENT",65004,26
"18170",0,10000,7.51,"A",2,"MORTGAGE",100000,25
"18171",0,14000,7.14,"A",0,"RENT",54000,22
"18172",0,10200,15.21,"D",13,"RENT",50004,22
"18173",0,6000,7.14,"A",3,"RENT",19200,25
"18174",0,21250,15.95,"D",12,"RENT",56000,24
"18175",0,6300,NA,"A",3,"MORTGAGE",37820,26
"18176",0,12000,7.88,"A",3,"MORTGAGE",47300,34
"18177",0,5000,13.61,"C",0,"MORTGAGE",85000,33
"18178",0,4000,7.51,"A",7,"MORTGAGE",80000,23
"18179",0,8000,7.14,"A",10,"OWN",14400,40
"18180",0,7000,11.12,"B",19,"RENT",76000,22
"18181",0,25000,10.75,"B",9,"RENT",72000,27
"18182",0,5000,10.75,"B",9,"MORTGAGE",46000,37
"18183",1,1000,15.58,"D",20,"RENT",48000,21
"18184",1,3000,NA,"C",2,"RENT",45996,24
"18185",0,3500,14.35,"C",5,"RENT",42000,32
"18186",0,1200,15.58,"D",5,"RENT",40000,21
"18187",0,10000,13.61,"C",5,"MORTGAGE",99996,24
"18188",1,4800,11.49,"B",0,"RENT",65004,29
"18189",0,16000,10.38,"B",8,"MORTGAGE",62500,24
"18190",0,3600,6.76,"A",13,"RENT",63000,26
"18191",0,7200,NA,"B",9,"RENT",74076,31
"18192",1,2000,11.49,"B",7,"MORTGAGE",62000,25
"18193",0,3500,10.75,"B",4,"RENT",41000,21
"18194",0,10000,7.51,"A",14,"MORTGAGE",120000,23
"18195",1,5000,16.32,"D",7,"RENT",40000,35
"18196",0,4500,7.51,"A",0,"MORTGAGE",36000,22
"18197",0,4000,11.49,"B",1,"RENT",32000,25
"18198",0,18000,7.51,"A",0,"MORTGAGE",80000,24
"18199",0,5000,7.51,"A",5,"RENT",27360,22
"18200",0,20000,NA,"B",2,"RENT",110000,23
"18201",0,3800,11.12,"B",19,"MORTGAGE",65000,22
"18202",0,4000,10.75,"B",1,"RENT",96000,30
"18203",0,8500,13.61,"C",3,"RENT",25200,21
"18204",0,6400,NA,"A",19,"MORTGAGE",54996,28
"18205",0,5000,11.12,"B",4,"OWN",30000,22
"18206",0,5000,15.21,"D",0,"RENT",40800,22
"18207",0,2500,14.72,"C",15,"RENT",57600,24
"18208",0,9200,7.88,"A",2,"RENT",73000,29
"18209",1,9500,19.04,"F",0,"RENT",23040,24
"18210",0,7500,14.84,"D",3,"MORTGAGE",55000,24
"18211",1,7800,15.58,"D",2,"OWN",36928.26,28
"18212",1,6000,10.75,"B",4,"RENT",35004,31
"18213",0,7000,NA,"B",5,"MORTGAGE",50000,42
"18214",0,3000,7.14,"A",3,"MORTGAGE",90000,41
"18215",0,12000,7.88,"A",9,"RENT",45000,32
"18216",0,6000,NA,"D",2,"OWN",46500,23
"18217",0,3000,NA,"C",1,"RENT",55000,26
"18218",0,7000,13.61,"C",4,"RENT",42000,22
"18219",0,3500,14.35,"C",0,"OWN",48000,42
"18220",0,24000,11.12,"B",7,"RENT",78708,36
"18221",1,3550,11.49,"B",4,"RENT",38400,29
"18222",0,6000,7.14,"A",2,"RENT",54000,24
"18223",0,15000,7.88,"A",3,"MORTGAGE",62000,38
