Transaction ID,Date,Time,City,State,Postal Code,Location,Service Total,Extras Total,Final Amount,Frequency,Discount Code,Discount from Code,Discount from Frequency,Discount from Referral,Giftcard Amount Used,Date Created,Created By,Next Booking Date,Services,Booking ID,Customer ID,Date Cancelled,Cancelled By,Cancellation Fees,Booking Status
ch_1F7lQA2Iw89207WNBYPoZdCm,08/16/2019,12:00pm,Seattle,WA,98177,North,289.00,0.00,245.65,Every two weeks 15% off -Most Popular-,,0.00,43.35,0.00,0.00,08/03/2019 12:22am,,08/28/2019 3:00pm,"6 Bedrooms, 3 x Bathroom",10308,124,,,,complete
ch_1F7lQB2Iw89207WNtNUZvT13,08/16/2019,3:00pm,Seattle,WA,98136,South,179.00,0.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,07/10/2019 9:17am,Support Staff (Admin),09/13/2019 3:00pm,"3 Bedrooms, 2 x Bathroom",9984,1094,,,,complete
ch_1F7lQC2Iw89207WNQPHtpH1u,08/16/2019,3:00pm,Seattle,WA,98116,South,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/15/2019 1:00pm,Support Staff (Admin),09/05/2019 12:00pm,"1 Bedroom, 1 x Bathroom",10022,1568,,,,complete
ch_1F7lQE2Iw89207WN3vGZ6VG4,08/16/2019,3:00pm,Seattle,WA,98106,South,119.00,60.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,07/20/2019 12:22am,,09/13/2019 3:00pm,"1 Bedroom, 1 x Bathroom, deep cleaning",10128,2119,,,,complete
ch_1F7lQF2Iw89207WNmNFQvFXk,08/16/2019,3:00pm,Seattle,WA,98103,NW Maids,119.00,150.00,244.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,08/08/2019 8:14am,Jamie White (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10357,2176,,,,complete
ch_1F7lQH2Iw89207WNLqKPeISm,08/16/2019,3:00pm,Seattle,WA,98122,NW Maids,199.00,0.00,174.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,08/15/2019 9:01am,Maricarmen Perez-Vargas (Customer),,"3 Bedrooms, 3 x Bathroom",10525,2190,,,,complete
ch_1F7lwn2Iw89207WNBRhjg3gq,08/16/2019,3:00pm,Seattle,WA,98109,NW Maids,119.00,150.00,244.00,One Time Cleaning,FIRSTCLEAN25,25.00,0.00,0.00,0.00,08/15/2019 9:09am,Nick Mungia (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10527,2191,,,,complete
ch_1F881b2Iw89207WN3hyBmiDG,08/17/2019,9:00am,Kirkland,WA,98034,east side,159.00,20.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,06/11/2019 11:59am,Support Staff (Admin),09/21/2019 12:00pm,"2 Bedrooms, 2 x Bathroom, 1 x load of laundry (wash/dry)",9576,2001,,,,complete
ch_1F881d2Iw89207WNdMPCE7Qy,08/17/2019,9:00am,Seattle,WA,98108,South,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,06/26/2019 11:24am,Support Staff (Admin),09/14/2019 9:00am,"2 Bedrooms, 1 x Bathroom",9828,1999,,,,complete
ch_1F881f2Iw89207WNKCb9XH57,08/17/2019,9:00am,Shoreline,WA,98177,North,229.00,60.00,245.65,Every two weeks 15% off -Most Popular-,,0.00,43.35,0.00,0.00,07/16/2019 8:59am,Support Staff (Admin),08/31/2019 9:00am,"4 Bedrooms, 3 x Bathroom, deep cleaning",10028,1199,,,,complete
ch_1F881g2Iw89207WN4sKzD6Hz,08/17/2019,9:00am,Seattle,WA,98133,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,07/16/2019 9:57am,Support Staff (Admin),08/31/2019 9:00am,"2 Bedrooms, 2 x Bathroom",10044,1905,,,,complete
ch_1F881j2Iw89207WNKQZorqZQ,08/17/2019,12:00pm,Seattle,WA,98107,North,159.00,0.00,155.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,07/23/2019 12:17pm,Support Staff (Admin),09/02/2019 12:00pm,"2 Bedrooms, 2 x Bathroom",10181,1689,,,,complete
ch_1FA32v2Iw89207WN9RkoNwGw,08/17/2019,12:00pm,seattle,WA,98125,North,159.00,150.00,279.00,One Time Cleaning,emily30,30.00,0.00,0.00,0.00,08/17/2019 10:01am,Support Staff (Admin),,"3 Bedrooms, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10576,1614,,,,complete
ch_1F72e52Iw89207WN7iWMoxCf,08/17/2019,3:00pm,Seattle,WA,98107,NW Maids,159.00,0.00,120.60,Monthly 10% off,custom25,25.00,13.40,0.00,0.00,08/06/2019 5:34pm,Van Vu (Customer),01/17/2020 12:00pm,"2 Bedrooms, 2 x Bathroom",10342,2172,,,,complete
ch_1F8r1K2Iw89207WN4T2y9mwz,08/19/2019,9:00am,kirkland,WA,98033,east side,159.00,0.00,121.15,Every two weeks 15% off -Most Popular-,3FB8-DF43-4B92,0.00,23.85,0.00,14.00,07/09/2019 9:49am,Support Staff (Admin),09/02/2019 9:00am,"2 Bedrooms, 2 x Bathroom",9976,1395,,,,complete
ch_1F881k2Iw89207WNcAuR0Gzh,08/19/2019,9:00am,Seattle,WA,98102,downtown seattle,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/16/2019 9:59am,Support Staff (Admin),08/31/2019 3:00pm,"1 Bedroom, 1 x Bathroom",10047,1743,,,,complete
ch_1F8r1L2Iw89207WN5vXY9v8v,08/19/2019,9:00am,Seattle,WA,98101,downtown seattle,119.00,0.00,95.20,Weekly Cleaning 20% off,,0.00,23.80,0.00,0.00,07/23/2019 12:46pm,Support Staff (Admin),08/28/2019 3:00pm,"1 Bedroom, 1 x Bathroom",10183,2126,,,,complete
ch_1F8r1N2Iw89207WNIfTlqrZH,08/19/2019,9:00am,Edmonds,WA,98113,NW Maids,179.00,150.00,304.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,08/15/2019 12:01pm,Gavin Jeter (Customer),09/02/2019 3:00pm,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10536,2193,,,,complete
ch_1F8r1P2Iw89207WNiePGrnJP,08/19/2019,12:00pm,Seattle,WA,98118,South,100.00,0.00,85.00,Every two weeks 15% off -Most Popular-,,0.00,15.00,0.00,0.00,08/06/2019 12:19am,,09/05/2019 9:00am,Hourly (1 Maid x 2.00 Hours),10334,2125,,,,complete
ch_1F8r1R2Iw89207WNFR7aEeh8,08/19/2019,3:00pm,Seatac,WA,98188,South,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,07/15/2019 9:03am,Support Staff (Admin),09/17/2019 3:00pm,"1 Bedroom, 1 x Bathroom",10015,1934,,,,complete
ch_1F8r1S2Iw89207WNaEfspCuK,08/19/2019,3:00pm,Mill Creek,WA,98012,North,269.00,0.00,242.10,Monthly 10% off,,0.00,26.90,0.00,0.00,07/16/2019 12:17am,,09/16/2019 3:00pm,"5 Bedrooms, 3 x Bathroom",10026,1991,,,,complete
ch_1F8r1T2Iw89207WN4PQCzopC,08/19/2019,3:00pm,Kirkland,WA,98033,east side,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/16/2019 9:01am,Support Staff (Admin),09/06/2019 3:00pm,"1 Bedroom, 1 x Bathroom",10029,1737,,,,complete
ch_1F9DP62Iw89207WN3BZ7VWXr,08/20/2019,9:00am,Seattle,WA,98199,NW Maids,219.00,60.00,256.10,Monthly 10% off,,0.00,27.90,0.00,0.00,05/13/2019 11:32am,Support Staff (Admin),09/19/2019 12:00pm,"3 Bedrooms, 4 x Bathroom, deep cleaning",9212,1024,,,,complete
ch_1F9DP82Iw89207WNa2yR7r0n,08/20/2019,9:00am,Seattle,WA,98107,North,179.00,60.00,203.15,Every two weeks 15% off -Most Popular-,,0.00,35.85,0.00,0.00,08/04/2019 4:35pm,Stephanie Rogan (Customer),09/03/2019 9:00am,"3 Bedrooms, 2 x Bathroom, deep cleaning",10316,866,,,,complete
ch_1F9DP92Iw89207WNUvYaM6Zt,08/20/2019,9:00am,Bothell,WA,98021,North,229.00,150.00,349.00,One Time Cleaning,emily30,30.00,0.00,0.00,0.00,08/16/2019 10:43am,Support Staff (Admin),,"4 Bedrooms, 3 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10547,2196,,,,complete
ch_1F9DPA2Iw89207WNmR8kRy3R,08/20/2019,9:00am,Seattle,WA,98199,NW Maids,179.00,150.00,329.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/16/2019 4:15pm,Dimitri Kourouniotis (Customer),09/10/2019 9:00am,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10573,1828,,,,complete
ch_1F9DPC2Iw89207WNMtToJUVL,08/20/2019,9:00am,Seattle,WA,98108,South,199.00,0.00,174.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,08/18/2019 12:22pm,Mark Beechy (Customer),10/16/2019 9:00am,"3 Bedrooms, 3 x Bathroom",10618,2199,,,,complete
ch_1F9DPD2Iw89207WNKSQ1e9KS,08/20/2019,12:00pm,Bothell,WA,98012,east side,229.00,0.00,164.65,Every two weeks 15% off -Most Popular-,,0.00,34.35,0.00,0.00,07/18/2019 11:36am,Support Staff (Admin),09/17/2019 12:00pm,"4 Bedrooms, 3 x Bathroom",10076,770,,,,complete
ch_1F9DPF2Iw89207WNFMz0tYTE,08/20/2019,12:00pm,Seattle,WA,98118,NW Maids,209.00,0.00,167.20,Weekly Cleaning 20% off,,0.00,41.80,0.00,0.00,07/23/2019 11:54am,Support Staff (Admin),08/27/2019 12:00pm,"4 Bedrooms, 2 x Bathroom",10164,872,,,,complete
ch_1F9DPG2Iw89207WN5qrcS42E,08/20/2019,12:00pm,Seattle,WA,98177,NW Maids,209.00,0.00,228.10,Monthly 10% off,,0.00,20.90,0.00,0.00,07/24/2019 12:23am,,09/18/2019 9:00am,"4 Bedrooms, 2 x Bathroom",10201,1876,,,,complete
ch_1F9DPH2Iw89207WNbbtUmHCS,08/20/2019,12:00pm,Seattle,WA,98103,NW Maids,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,08/07/2019 12:28am,,,"4 Bedrooms, 2 x Bathroom",10344,2165,,,,complete
ch_1F9DPJ2Iw89207WNr9YXMhMB,08/20/2019,12:00pm,Seattle,WA,98122,NW Maids,119.00,0.00,94.00,One Time Cleaning,25CC,25.00,0.00,0.00,0.00,08/14/2019 5:22pm,Adam Hsieh (Customer),,"1 Bedroom, 1 x Bathroom",10521,2189,,,,complete
ch_1F9DPK2Iw89207WNSGvfWYAE,08/20/2019,12:00pm,Seattle,WA,98103,NW Maids,159.00,60.00,219.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/18/2019 1:47pm,Jay Jeffords (Customer),,"2 Bedrooms, 2 x Bathroom, deep cleaning",10619,1740,,,,complete
ch_1F9wo72Iw89207WNu8tkzvrU,08/20/2019,3:00pm,Seattle,WA,98117,NW Maids,139.00,170.00,284.00,One Time Cleaning,online25,25.00,0.00,0.00,0.00,08/19/2019 10:48am,KC COLE (Customer),,"2 Bedrooms, 1 x Bathroom, 1 x load of laundry (wash/dry), move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10628,2201,,,,complete
ch_1F9Zmk2Iw89207WNBxyxywyO,08/21/2019,9:00am,Seattle,WA,98115,North,179.00,60.00,203.15,Every two weeks 15% off -Most Popular-,,0.00,35.85,0.00,0.00,07/18/2019 11:38am,Support Staff (Admin),09/04/2019 9:00am,"3 Bedrooms, 2 x Bathroom, deep cleaning",10078,1997,,,,complete
ch_1F9Zml2Iw89207WNuU6fpp43,08/21/2019,9:00am,Seattle,WA,98119,NW Maids,199.00,60.00,220.15,Every two weeks 15% off -Most Popular-,,0.00,38.85,0.00,0.00,08/08/2019 12:22am,,09/04/2019 9:00am,"3 Bedrooms, 3 x Bathroom, deep cleaning",10356,1760,,,,complete
ch_1F9yy72Iw89207WNi0K23gaZ,08/21/2019,12:00pm,Seattle,WA,98107,North,139.00,0.00,145.10,Monthly 10% off,,0.00,13.90,0.00,0.00,06/19/2019 5:51pm,Support Staff (Admin),09/11/2019 12:00pm,"2 Bedrooms, 1 x Bathroom",9750,845,,,,complete
ch_1F9Zmn2Iw89207WNF8JgpdWg,08/21/2019,12:00pm,Kirkland,WA,98033,east side,139.00,0.00,150.10,Monthly 10% off,,0.00,13.90,0.00,0.00,06/26/2019 11:33am,Support Staff (Admin),09/18/2019 12:00pm,Two Bedroom Apt:  $139 Flat rate,9841,212,,,,complete
ch_1F9Zmo2Iw89207WNiP3rdi15,08/21/2019,12:00pm,Seattle,WA,98109,downtown seattle,199.00,60.00,220.15,Every two weeks 15% off -Most Popular-,,0.00,38.85,0.00,0.00,07/18/2019 11:40am,Support Staff (Admin),09/04/2019 12:00pm,"3 Bedrooms, 3 x Bathroom, deep cleaning",10081,1950,,,,complete
ch_1F9Zmp2Iw89207WNoN9Km3FN,08/21/2019,12:00pm,Seattle,WA,98101,downtown seattle,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/18/2019 11:41am,Support Staff (Admin),09/04/2019 12:00pm,"1 Bedroom, 1 x Bathroom",10082,1388,,,,complete
ch_1F9Zmr2Iw89207WNxf5uPaU6,08/21/2019,12:00pm,Seattle,WA,98121,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,07/18/2019 11:41am,Support Staff (Admin),09/04/2019 12:00pm,"2 Bedrooms, 2 x Bathroom",10083,2059,,,,complete
ch_1F9yyJ2Iw89207WNQQcxIfCX,08/21/2019,12:00pm,Seattle,WA,98115,NW Maids,229.00,0.00,154.00,One Time Cleaning,online25,25.00,0.00,0.00,0.00,08/20/2019 10:55am,Jake Smith (Customer),10/05/2019 9:00am,"4 Bedrooms, 3 x Bathroom",10632,2203,,,,complete
ch_1F9Zms2Iw89207WNK0w0lpx7,08/21/2019,3:00pm,Redmond,WA,98052,east side,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,06/26/2019 11:49am,Support Staff (Admin),09/19/2019 12:00pm,"1 Bedroom, 1 x Bathroom",9873,1532,,,,complete
ch_1F9Zmv2Iw89207WNTPaMS5pP,08/21/2019,3:00pm,Seattle,WA,98118,South,229.00,150.00,354.00,One Time Cleaning,FIRSTCLEAN25,25.00,0.00,0.00,0.00,08/12/2019 6:54am,Shelly Myers (Customer),,"4 Bedrooms, 3 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10370,2180,,,,complete
ch_1FAJHI2Iw89207WN3VODef78,08/21/2019,3:00pm,Seattle,WA,98103,NW Maids,139.00,140.00,300.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/20/2019 11:39am,Ally Culpepper (Customer),,"2 Bedrooms, 1 x Bathroom, deep cleaning, basement",10633,455,,,,complete
ch_1F9wOq2Iw89207WNPKECOdKZ,08/22/2019,9:00am,Shoreline,WA,98133,North,139.00,0.00,138.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,07/18/2019 11:43am,Support Staff (Admin),,"2 Bedrooms, 1 x Bathroom",10084,1058,,,,complete
ch_1F9wOr2Iw89207WN4WwWMWaY,08/22/2019,9:00am,Seattle,WA,98119,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,07/18/2019 11:43am,Support Staff (Admin),09/05/2019 9:00am,"3 Bedrooms, 3 x Bathroom",10085,496,,,,complete
ch_1F9wOt2Iw89207WNBL69vC5n,08/22/2019,9:00am,Seattle,WA,98105,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,07/18/2019 11:44am,Support Staff (Admin),09/05/2019 9:00am,"2 Bedrooms, 1 x Bathroom",10086,1524,,,,complete
ch_1F9wOv2Iw89207WNeFn8jpTL,08/22/2019,9:00am,Seattle,WA,98101,downtown seattle,119.00,0.00,111.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/18/2019 11:45am,Support Staff (Admin),09/05/2019 9:00am,"1 Bedroom, 1 x Bathroom",10088,2083,,,,complete
ch_1F9wOz2Iw89207WNlyaUJ9ck,08/22/2019,9:00am,Seattle,WA,98102,NW Maids,199.00,150.00,349.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/03/2019 5:35pm,Erin Krengel (Customer),,"3 Bedrooms, 3 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10313,1893,,,,complete
ch_1F9wP02Iw89207WNS87P8QjT,08/22/2019,12:00pm,Seattle,WA,98117,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,06/26/2019 11:39am,Support Staff (Admin),09/23/2019 12:00pm,"2 Bedrooms, 1 x Bathroom",9856,536,,,,complete
ch_1F9wP12Iw89207WN2ETcx6Bq,08/22/2019,12:00pm,Shoreline,WA,98177,North,159.00,0.00,143.10,Every three weeks 10% off,,0.00,15.90,0.00,0.00,08/02/2019 12:28am,,09/16/2019 12:00pm,"2 Bedrooms, 2 x Bathroom",10291,2090,,,,complete
ch_1F9wP32Iw89207WNZCJ5aZop,08/22/2019,12:00pm,Seattle,WA,98109,NW Maids,119.00,150.00,244.00,One Time Cleaning,FIRSTCLEAN25,25.00,0.00,0.00,0.00,08/09/2019 11:58am,Xin Shen (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10362,2179,,,,complete
ch_1F9wP42Iw89207WNiv35Nbl8,08/22/2019,3:00pm,Lynnwood,WA,98036,North,199.00,0.00,179.10,Monthly 10% off,,0.00,19.90,0.00,0.00,06/26/2019 11:40am,Support Staff (Admin),09/19/2019 3:00pm,"3 Bedrooms, 3 x Bathroom",9858,1493,,,,complete
ch_1FAImv2Iw89207WNXEjSAnfz,08/23/2019,9:00am,Seattle,WA,98125,NW Maids,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,06/26/2019 11:44am,Support Staff (Admin),09/20/2019 9:00am,"1 Bedroom, 1 x Bathroom",9864,1837,,,,complete
ch_1FAImw2Iw89207WNYqssNdz4,08/23/2019,9:00am,Seattle,WA,98144,South,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,07/15/2019 8:52am,Support Staff (Admin),09/06/2019 9:00am,"2 Bedrooms, 3 x Bathroom",10013,1410,,,,complete
ch_1FAImx2Iw89207WNz1AUnvgo,08/23/2019,9:00am,SEATTLE,WA,98119,NW Maids,179.00,0.00,172.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,07/15/2019 8:54am,Support Staff (Admin),09/20/2019 3:00pm,"3 Bedrooms, 2 x Bathroom",10014,870,,,,complete
ch_1FAImz2Iw89207WNEBQM4F6R,08/23/2019,9:00am,Seattle,WA,98116,South,159.00,20.00,136.10,Every three weeks 10% off,0ED4-0ED5-1C64,0.00,17.90,0.00,25.00,07/16/2019 9:39am,Support Staff (Admin),09/18/2019 9:00am,"3 Bedrooms, 1 x Bathroom, 1 x inside the oven",10033,2111,,,,complete
ch_1FAIn02Iw89207WN2Vr6zDXK,08/23/2019,9:00am,Seattle,WA,98101,downtown seattle,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,07/18/2019 11:49am,Support Staff (Admin),09/06/2019 9:00am,"1 Bedroom, 1 x Bathroom",10094,2075,,,,complete
ch_1FAIn12Iw89207WNxPhAzcwY,08/23/2019,9:00am,Seattle,WA,98199,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,07/25/2019 8:53am,Petra Baylon (Customer),09/06/2019 9:00am,"3 Bedrooms, 2 x Bathroom",10228,664,,,,complete
ch_1FAIn22Iw89207WNKCIZW1kb,08/23/2019,9:00am,Seattle,WA,98109,downtown seattle,119.00,0.00,95.20,Weekly Cleaning 20% off,,0.00,23.80,0.00,0.00,08/12/2019 12:57pm,Support Staff (Admin),08/30/2019 9:00am,"1 Bedroom, 1 x Bathroom",10411,1818,,,,complete
ch_1FAIn52Iw89207WN140R9b70,08/23/2019,12:00pm,Seattle,WA,98117,NW Maids,179.00,0.00,122.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,07/16/2019 9:38am,Support Staff (Admin),09/06/2019 12:00pm,"3 Bedrooms, 2 x Bathroom",10032,775,,,,complete
ch_1FAIn62Iw89207WNdaWA8LNt,08/23/2019,12:00pm,Seattle,WA,98103,NW Maids,179.00,60.00,203.15,Every two weeks 15% off -Most Popular-,,0.00,35.85,0.00,0.00,07/18/2019 11:49am,Support Staff (Admin),09/06/2019 12:00pm,"3 Bedrooms, 2 x Bathroom, deep cleaning",10095,1819,,,,complete
ch_1FAIn72Iw89207WN4hcfi37C,08/23/2019,12:00pm,Seattle,WA,98115,NW Maids,179.00,60.00,239.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/15/2019 9:53am,David Linder (Customer),11/22/2019 12:00pm,"3 Bedrooms, 2 x Bathroom, deep cleaning",10528,1866,,,,complete
ch_1FAIn92Iw89207WNHJzMCqvd,08/23/2019,12:00pm,Bellevue,WA,98006,east side,179.00,60.00,209.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/20/2019 4:36pm,Ilya Ornatov (Admin),,"3 Bedrooms, 2 x Bathroom, deep cleaning",10635,2205,,,,complete
ch_1FAlrV2Iw89207WNqECKkC2j,08/23/2019,12:00pm,Seattle,WA,98103,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/21/2019 2:10pm,dimple khurana (Customer),,"1 Bedroom, 1 x Bathroom",10640,1407,,,,complete
ch_1FAInC2Iw89207WNOQN6vmzC,08/23/2019,3:00pm,Seattle,WA,98117,NW Maids,219.00,0.00,207.10,Every three weeks 10% off,,0.00,21.90,0.00,0.00,07/15/2019 1:00pm,Support Staff (Admin),09/13/2019 3:00pm,"3 Bedrooms, 4 x Bathroom",10023,917,,,,complete
ch_1FAInE2Iw89207WNSGjomNcr,08/23/2019,3:00pm,Seattle,WA,98133,North,139.00,60.00,179.10,Monthly 10% off,,0.00,19.90,0.00,0.00,08/01/2019 4:07pm,Jeremy Grater (Customer),,"2 Bedrooms, 1 x Bathroom, deep cleaning",10285,1980,,,,complete
ch_1FAInG2Iw89207WNTzQbNd3P,08/23/2019,3:00pm,Lynnwood,WA,98037,North,199.00,0.00,156.60,Monthly 10% off,custom25,25.00,17.40,0.00,0.00,08/03/2019 11:18am,Ilya Ornatov (Admin),,"3 Bedrooms, 3 x Bathroom",10310,2164,,,,complete
ch_1FAInI2Iw89207WNatymPwmG,08/23/2019,3:00pm,Kirkland,WA,98033,east side,139.00,0.00,105.10,Monthly 10% off,,0.00,13.90,0.00,0.00,08/20/2019 4:48pm,Ilya Ornatov (Admin),10/18/2019 3:00pm,"2 Bedrooms, 1 x Bathroom",10636,1671,,,,complete
ch_1FAInJ2Iw89207WNRBDmJCgZ,08/23/2019,3:00pm,Seattle,WA,98115,NW Maids,119.00,100.00,194.00,One Time Cleaning,custom25,25.00,0.00,0.00,0.00,08/21/2019 4:50pm,Carlos Mendez (Customer),,"1 Bedroom, 1 x Bathroom, deep cleaning, 1 x inside the fridge, 1 x load of laundry (wash/dry)",10641,2207,,,,complete
ch_1FAfPT2Iw89207WNJD60hNqK,08/24/2019,9:00am,Seattle,WA,98199,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,07/18/2019 11:54am,Support Staff (Admin),,"3 Bedrooms, 3 x Bathroom",10102,1686,,,,complete
ch_1FAfPU2Iw89207WNtdVYTeUN,08/24/2019,9:00am,seattle,WA,98117,NW Maids,179.00,0.00,161.10,Every three weeks 10% off,,0.00,17.90,0.00,0.00,08/04/2019 12:16am,,09/14/2019 9:00am,"3 Bedrooms, 2 x Bathroom",10314,1440,,,,complete
ch_1FAfPX2Iw89207WNANJyEmfd,08/24/2019,12:00pm,seattle,WA,98115,North,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,06/14/2019 5:31pm,Support Staff (Admin),09/25/2019 9:00am,"1 Bedroom, 1 x Bathroom",9698,1622,,,,complete
ch_1FAfPZ2Iw89207WNdAib1zxX,08/24/2019,12:00pm,Seattle,WA,98117,NW Maids,119.00,60.00,171.10,Monthly 10% off,,0.00,17.90,0.00,0.00,07/19/2019 9:04am,Support Staff (Admin),,"1 Bedroom, 1 x Bathroom, deep cleaning",10121,2123,,,,complete
ch_1FAfPb2Iw89207WNT7gEAy0N,08/24/2019,3:00pm,seattle,WA,98117,NW Maids,139.00,60.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,07/25/2019 9:13am,Support Staff (Admin),09/07/2019 3:00pm,"2 Bedrooms, 1 x Bathroom, deep cleaning",10229,2140,,,,complete
ch_1FAfPc2Iw89207WNQ1fVbl6u,08/24/2019,3:00pm,Seattle,WA,98116,NW Maids,119.00,0.00,89.00,One Time Cleaning,07FB-47E1-B080,0.00,0.00,0.00,30.00,08/17/2019 12:47pm,Support Staff (Admin),,"1 Bedroom, 1 x Bathroom",10616,2198,,,,complete
ch_1FB2Ci2Iw89207WNflVOGwXX,08/24/2019,3:00pm,Seattle,WA,98121,downtown seattle,119.00,60.00,179.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/23/2019 1:20pm,Anasuya Basu (Customer),,"1 Bedroom, 1 x Bathroom, deep cleaning",10653,2215,,,,complete
ch_1FAInB2Iw89207WNHrAOQykE,08/26/2019,9:00am,Seattle,WA,98122,NW Maids,119.00,0.00,87.10,Monthly 10% off,3E77-A263-3E8B,0.00,11.90,0.00,20.00,06/26/2019 11:40am,Support Staff (Admin),09/22/2019 9:00am,"1 Bedroom, 1 x Bathroom",9857,1817,,,,complete
ch_1FBOFK2Iw89207WNjhYHxWKp,08/26/2019,9:00am,Seattle,WA,98106,NW Maids,199.00,0.00,159.10,Every three weeks 10% off,,0.00,19.90,0.00,0.00,07/16/2019 10:01am,Support Staff (Admin),09/16/2019 9:00am,"3 Bedrooms, 3 x Bathroom",10049,1582,,,,complete
ch_1FBOFS2Iw89207WNlaLwX2TK,08/26/2019,9:00am,LAKEWOOD,WA,98499,NW Maids,119.00,150.00,244.00,One Time Cleaning,FIRSTCLEAN25,25.00,0.00,0.00,0.00,07/24/2019 11:20am,Kristen Schuck (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",10222,2137,,,,complete
ch_1FBOFU2Iw89207WNAmmSPFsQ,08/26/2019,9:00am,Redmond,WA,98052,east side,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/24/2019 11:40am,Support Staff (Admin),09/02/2019 12:00pm,"1 Bedroom, 1 x Bathroom",10662,2128,,,,complete
ch_1FC7Td2Iw89207WNyJvfJnyH,08/26/2019,12:00pm,Seattle,WA,98118,NW Maids,159.00,0.00,183.10,Monthly 10% off,,0.00,15.90,0.00,0.00,06/26/2019 11:31am,Support Staff (Admin),09/18/2019 9:00am,"3 Bedrooms, 1 x Bathroom",9840,1205,,,,complete
